account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,mrr_amount,arr_amount,current_plan,current_seats,billing_frequency,auto_renew_flag,end_date,total_subscriptions,total_upgrades,total_downgrades,usage_count_90d,errors_90d,active_days_90d,usage_count_prior_90d,tickets_90d,avg_resolution_hrs,escalations_90d,avg_csat,high_priority_tickets_90d,last_churn_date,last_reason_code,total_churn_events,tenure_days,usage_trend_pct,tickets_per_seat_90d,s_usage,s_engage,s_support,s_tenure,s_commercial,health_score,health_bucket
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,1406,16872,Basic,74,annual,True,,11,3,0,55.0,5.0,5.0,115.0,0.0,,0.0,,0.0,2024-10-16,pricing,2.0,294,-52.17391304347826,,0,15,100.0,75,60.0,48.2,Red
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,0,0,Basic,10,annual,False,,11,0,0,80.0,4.0,8.0,54.0,0.0,,0.0,,0.0,2023-04-29,competitor,1.0,687,48.148148148148145,,100,15,100.0,70,40.0,75.2,Green
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,665,7980,Basic,35,annual,True,,10,0,0,66.0,4.0,7.0,78.0,1.0,57.0,0.0,4.0,0.0,2024-12-07,support,2.0,76,-15.384615384615385,0.02857142857142857,50,15,100.0,65,40.0,59.2,Yellow
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,4378,52536,Enterprise,22,annual,True,,9,1,1,35.0,3.0,5.0,58.0,0.0,,0.0,,0.0,2024-10-12,budget,2.0,205,-39.6551724137931,,25,15,100.0,60,60.0,52.8,Yellow
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,247,2964,Basic,13,monthly,True,,12,1,1,44.0,1.0,4.0,86.0,0.0,,0.0,,0.0,2024-12-09,features,3.0,36,-48.837209302325576,,25,15,100.0,50,40.0,48.8,Red
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,6766,81192,Enterprise,34,monthly,False,,7,1,0,64.0,3.0,6.0,15.0,2.0,8.0,0.0,3.0,1.0,2024-11-26,support,2.0,70,326.6666666666667,0.058823529411764705,100,15,80.0,50,60.0,68.2,Yellow
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,475,5700,Basic,25,monthly,True,,4,0,0,11.0,0.0,1.0,15.0,1.0,8.0,0.0,,1.0,2024-12-27,support,5.0,111,-26.666666666666668,0.04,25,15,85.0,65,30.0,47.0,Red
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,8955,107460,Enterprise,45,monthly,True,,10,1,1,55.0,1.0,4.0,30.0,0.0,,0.0,,0.0,2024-06-17,features,2.0,276,83.33333333333334,,100,15,100.0,60,60.0,75.2,Green
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,7960,95520,Enterprise,40,annual,True,2024-12-27,7,3,0,47.0,0.0,5.0,40.0,0.0,,0.0,,0.0,2024-04-14,unknown,1.0,323,17.5,,80,15,100.0,75,80.0,74.2,Yellow
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,4577,54924,Enterprise,23,annual,True,,7,2,0,65.0,0.0,5.0,19.0,0.0,,0.0,,0.0,2024-10-13,support,2.0,704,242.10526315789474,,100,15,100.0,85,70.0,81.2,Green
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,513,6156,Basic,27,annual,True,,11,1,1,63.0,0.0,7.0,92.0,0.0,,0.0,,0.0,,,0.0,610,-31.521739130434785,,25,15,100.0,70,70.0,55.8,Yellow
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,2009,24108,Pro,41,monthly,True,,11,0,0,49.0,4.0,4.0,63.0,0.0,,0.0,,0.0,2024-10-09,unknown,1.0,104,-22.22222222222222,,25,15,100.0,65,60.0,53.8,Yellow
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,0,0,Enterprise,9,annual,True,,14,2,0,83.0,3.0,7.0,46.0,0.0,,0.0,,0.0,2023-11-27,pricing,1.0,605,80.43478260869566,,100,15,100.0,85,60.0,80.2,Green
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,539,6468,Pro,11,monthly,True,,6,0,0,0.0,0.0,0.0,24.0,1.0,19.0,0.0,4.0,1.0,,,0.0,0,,0.09090909090909091,30,0,95.0,65,60.0,51.8,Yellow
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,11940,143280,Enterprise,60,annual,True,,8,0,1,12.0,0.0,1.0,70.0,0.0,,0.0,,0.0,2024-08-01,unknown,1.0,375,-82.85714285714286,,0,15,100.0,70,60.0,47.2,Red
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,1862,22344,Pro,38,annual,True,,10,1,0,57.0,3.0,6.0,86.0,0.0,,0.0,,0.0,,,0.0,569,-33.72093023255814,,25,15,100.0,85,70.0,58.8,Yellow
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,3980,47760,Enterprise,20,annual,True,,14,2,0,84.0,4.0,7.0,57.0,1.0,9.0,1.0,3.0,0.0,,,0.0,606,47.368421052631575,0.05,100,15,80.0,85,90.0,78.2,Green
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,931,11172,Basic,49,monthly,False,,12,3,0,69.0,6.0,6.0,85.0,0.0,,0.0,,0.0,2023-11-11,features,2.0,704,-18.823529411764707,,50,15,100.0,70,60.0,62.2,Yellow
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,1349,16188,Basic,71,annual,True,,11,4,0,102.0,4.0,8.0,73.0,1.0,41.0,0.0,5.0,0.0,2024-12-16,budget,3.0,166,39.726027397260275,0.014084507042253521,100,15,100.0,65,60.0,76.2,Green
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,2989,35868,Pro,61,annual,True,,10,2,1,59.0,6.0,6.0,25.0,0.0,,0.0,,0.0,2024-05-05,pricing,1.0,414,136.0,,100,15,100.0,70,80.0,79.2,Green
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,2695,32340,Pro,55,monthly,True,,13,0,0,72.0,2.0,7.0,91.0,0.0,,0.0,,0.0,2024-05-11,support,1.0,310,-20.87912087912088,,25,15,100.0,75,60.0,55.8,Yellow
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,152,1824,Basic,8,monthly,False,2024-12-30,9,0,2,20.0,2.0,2.0,43.0,0.0,,0.0,,0.0,,,0.0,406,-53.48837209302325,,0,15,100.0,40,50.0,40.2,Red
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,798,9576,Basic,42,monthly,True,,14,1,0,89.0,3.0,9.0,160.0,1.0,37.0,0.0,3.0,1.0,2024-09-05,features,1.0,599,-44.375,0.023809523809523808,25,15,85.0,85,60.0,54.0,Yellow
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,0,0,Enterprise,7,annual,True,,8,1,1,11.0,0.0,1.0,59.0,1.0,47.0,0.0,,1.0,,,0.0,287,-81.35593220338984,0.14285714285714285,0,15,85.0,60,60.0,41.5,Red
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,3381,40572,Pro,69,monthly,False,,13,0,1,102.0,9.0,9.0,83.0,1.0,7.0,0.0,5.0,1.0,2024-10-28,pricing,2.0,200,22.89156626506024,0.014492753623188406,100,15,95.0,45,50.0,70.0,Yellow
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,532,6384,Basic,28,annual,True,,11,0,0,27.0,6.0,3.0,46.0,0.0,,0.0,,0.0,2024-12-30,competitor,2.0,4,-41.30434782608695,,25,15,100.0,65,40.0,51.8,Yellow
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,1127,13524,Pro,23,monthly,True,,11,2,0,68.0,1.0,6.0,40.0,0.0,,0.0,,0.0,2024-01-12,features,1.0,650,70.0,,100,15,100.0,85,70.0,81.2,Green
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,4378,52536,Enterprise,22,annual,True,2024-12-31,16,4,1,135.0,4.0,13.0,52.0,0.0,,0.0,,0.0,2024-02-09,budget,2.0,602,159.6153846153846,,100,40,100.0,70,70.0,82.0,Green
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,23283,279396,Enterprise,117,annual,True,,10,1,1,13.0,1.0,2.0,68.0,0.0,,0.0,,0.0,,,0.0,74,-80.88235294117648,,0,15,100.0,50,80.0,45.2,Red
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,0,0,Pro,16,monthly,True,,7,0,0,19.0,1.0,2.0,52.0,2.0,29.5,0.0,4.0,2.0,,,0.0,555,-63.46153846153846,0.125,0,15,80.0,85,50.0,44.2,Red
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,494,5928,Basic,26,monthly,False,,11,3,0,53.0,3.0,4.0,50.0,1.0,59.0,0.0,,0.0,2024-08-11,competitor,1.0,153,6.0,0.038461538461538464,80,15,95.0,50,60.0,66.0,Yellow
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,418,5016,Basic,22,annual,True,,5,1,0,22.0,3.0,3.0,23.0,2.0,25.0,0.0,4.0,2.0,,,0.0,684,-4.3478260869565215,0.09090909090909091,50,15,80.0,85,60.0,60.2,Yellow
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,0,0,Enterprise,26,monthly,True,,9,0,0,55.0,3.0,5.0,35.0,2.0,27.5,0.0,3.5,2.0,,,0.0,304,57.14285714285714,0.07692307692307693,100,15,70.0,75,50.0,69.8,Yellow
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,0,0,Pro,35,annual,True,,2,0,0,30.0,0.0,3.0,13.0,2.0,34.5,0.0,4.5,1.0,2024-09-22,budget,1.0,172,130.76923076923077,0.05714285714285714,100,15,90.0,65,40.0,71.8,Yellow
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,0,0,Enterprise,39,annual,True,,8,1,0,58.0,3.0,7.0,8.0,0.0,,0.0,,0.0,2024-03-14,pricing,2.0,480,625.0,,100,15,100.0,85,40.0,78.2,Green
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,2156,25872,Pro,44,monthly,True,,7,0,0,39.0,0.0,4.0,39.0,1.0,1.0,0.0,,1.0,2023-07-12,competitor,1.0,669,0.0,0.022727272727272728,80,15,85.0,85,60.0,70.5,Yellow
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,1274,15288,Pro,26,monthly,False,,12,1,0,48.0,0.0,4.0,68.0,0.0,,0.0,,0.0,2024-06-27,competitor,3.0,522,-29.411764705882355,,25,15,100.0,70,50.0,53.8,Yellow
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,13731,164772,Enterprise,69,annual,True,,16,1,0,97.0,4.0,10.0,45.0,2.0,19.5,0.0,,0.0,,,0.0,404,115.55555555555554,0.028985507246376812,100,40,90.0,85,80.0,83.5,Green
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,0,0,Pro,9,monthly,True,,19,0,0,113.0,6.0,12.0,115.0,1.0,22.0,0.0,3.0,0.0,2024-11-11,budget,2.0,203,-1.7391304347826086,0.1111111111111111,50,40,95.0,75,30.0,62.8,Yellow
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,2109,25308,Basic,111,monthly,True,,10,1,0,20.0,0.0,2.0,49.0,1.0,23.0,0.0,3.0,1.0,,,0.0,605,-59.183673469387756,0.009009009009009009,0,15,85.0,85,80.0,48.5,Red
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,3781,45372,Enterprise,19,annual,True,,5,1,0,19.0,1.0,2.0,26.0,2.0,20.5,1.0,5.0,2.0,2024-04-26,pricing,2.0,679,-26.923076923076923,0.10526315789473684,25,15,65.0,85,60.0,49.0,Red
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,950,11400,Basic,50,annual,True,,12,1,0,91.0,3.0,9.0,71.0,0.0,,0.0,,0.0,2024-11-13,features,3.0,476,28.169014084507044,,100,15,100.0,85,50.0,79.2,Green
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,0,0,Basic,17,annual,False,,12,2,0,88.0,1.0,8.0,68.0,0.0,,0.0,,0.0,2024-11-22,pricing,2.0,410,29.411764705882355,,100,15,100.0,70,50.0,76.2,Green
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,437,5244,Basic,23,monthly,False,,10,1,1,36.0,2.0,5.0,71.0,0.0,,0.0,,0.0,2024-07-11,support,1.0,252,-49.29577464788733,,25,15,100.0,45,50.0,48.8,Red
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,1225,14700,Pro,25,monthly,True,,7,2,0,47.0,2.0,5.0,41.0,1.0,26.0,0.0,3.0,1.0,,,0.0,638,14.634146341463413,0.04,80,15,85.0,85,80.0,72.5,Yellow
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,1194,14328,Enterprise,6,monthly,False,,10,1,1,99.0,8.0,7.0,23.0,0.0,,0.0,,0.0,,,0.0,133,330.4347826086956,,100,15,100.0,35,70.0,71.2,Yellow
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,0,0,Enterprise,12,monthly,True,,9,1,3,29.0,0.0,3.0,60.0,0.0,,0.0,,0.0,2024-11-26,features,2.0,119,-51.66666666666667,,0,15,100.0,35,40.0,38.2,Red
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,0,0,Basic,17,annual,False,,5,1,0,58.0,2.0,6.0,54.0,0.0,,0.0,,0.0,2024-05-24,budget,2.0,289,7.4074074074074066,,80,15,100.0,60,40.0,67.2,Yellow
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,1764,21168,Pro,36,monthly,True,,8,0,0,44.0,1.0,4.0,26.0,1.0,20.0,0.0,,0.0,2024-10-09,features,1.0,356,69.23076923076923,0.027777777777777776,100,15,95.0,75,50.0,76.0,Green
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,0,0,Pro,30,annual,True,,7,2,2,58.0,4.0,5.0,45.0,2.0,28.0,0.0,3.0,1.0,2023-12-16,unknown,2.0,531,28.888888888888886,0.06666666666666667,100,15,80.0,55,50.0,68.2,Yellow
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,1617,19404,Pro,33,monthly,True,,13,1,1,86.0,4.0,8.0,109.0,0.0,,0.0,,0.0,2024-10-10,pricing,1.0,214,-21.100917431192663,,25,15,100.0,60,60.0,52.8,Yellow
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,0,0,Enterprise,11,annual,False,,6,0,0,19.0,4.0,2.0,18.0,1.0,12.0,0.0,,1.0,2024-12-17,features,2.0,34,5.555555555555555,0.09090909090909091,80,15,85.0,50,30.0,60.5,Yellow
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,0,0,Basic,24,annual,False,,14,2,0,66.0,7.0,8.0,82.0,1.0,5.0,0.0,,1.0,2024-06-01,support,1.0,348,-19.51219512195122,0.041666666666666664,50,15,85.0,60,60.0,56.5,Yellow
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,343,4116,Pro,7,monthly,False,2024-12-23,11,2,0,134.0,6.0,13.0,82.0,1.0,19.0,0.0,4.0,1.0,2024-08-11,budget,1.0,527,63.41463414634146,0.14285714285714285,100,40,95.0,70,60.0,79.8,Green
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,190,2280,Basic,10,annual,True,,11,0,1,59.0,1.0,6.0,86.0,1.0,44.0,0.0,3.0,1.0,2024-06-07,unknown,2.0,684,-31.3953488372093,0.1,25,15,85.0,70,30.0,48.0,Red
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,1990,23880,Enterprise,10,monthly,True,,15,0,1,104.0,8.0,11.0,92.0,1.0,53.0,0.0,5.0,0.0,2024-11-07,budget,1.0,199,13.043478260869565,0.1,80,40,100.0,60,50.0,72.0,Yellow
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,4577,54924,Enterprise,23,annual,False,,9,2,0,10.0,0.0,1.0,77.0,0.0,,0.0,,0.0,2024-06-01,competitor,1.0,395,-87.01298701298701,,0,15,100.0,70,80.0,49.2,Red
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,342,4104,Basic,18,monthly,True,,12,2,0,79.0,6.0,6.0,120.0,1.0,29.0,0.0,4.0,1.0,,,0.0,424,-34.166666666666664,0.05555555555555555,25,15,95.0,85,70.0,57.5,Yellow
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,2499,29988,Pro,51,monthly,True,,16,4,2,93.0,9.0,9.0,58.0,1.0,22.0,0.0,,1.0,2024-12-26,budget,3.0,229,60.3448275862069,0.0196078431372549,100,15,85.0,45,70.0,69.5,Yellow
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,199,2388,Enterprise,1,annual,True,,4,0,0,12.0,0.0,1.0,50.0,0.0,,0.0,,0.0,2024-03-20,pricing,1.0,391,-76.0,,0,15,100.0,85,40.0,48.2,Red
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,7960,95520,Enterprise,40,monthly,True,,9,0,0,29.0,1.0,3.0,88.0,1.0,12.0,0.0,4.0,1.0,2024-12-13,support,1.0,26,-67.04545454545455,0.025,0,15,95.0,65,60.0,45.0,Red
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,3184,38208,Enterprise,16,annual,False,,12,3,0,89.0,7.0,10.0,88.0,1.0,25.0,0.0,,0.0,2024-10-19,unknown,2.0,138,1.1363636363636365,0.0625,80,40,95.0,50,70.0,70.8,Yellow
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,8955,107460,Enterprise,45,monthly,True,,8,0,0,26.0,2.0,3.0,44.0,0.0,,0.0,,0.0,2024-11-13,unknown,1.0,239,-40.909090909090914,,25,15,100.0,75,60.0,55.8,Yellow
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,735,8820,Pro,15,annual,True,,7,1,0,50.0,6.0,5.0,28.0,0.0,,0.0,,0.0,2024-11-28,support,1.0,579,78.57142857142857,,100,15,100.0,85,60.0,80.2,Green
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,1274,15288,Pro,26,annual,True,,6,0,0,19.0,0.0,2.0,20.0,1.0,66.0,0.0,3.0,0.0,,,0.0,711,-5.0,0.038461538461538464,50,15,95.0,85,60.0,64.0,Yellow
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,1194,14328,Enterprise,6,annual,True,,13,1,1,69.0,9.0,7.0,93.0,0.0,,0.0,,0.0,2024-12-19,unknown,2.0,23,-25.806451612903224,,25,15,100.0,50,50.0,49.8,Red
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,4776,57312,Enterprise,24,annual,True,2024-12-14,15,0,1,151.0,4.0,16.0,107.0,0.0,,0.0,,0.0,2023-03-21,support,1.0,667,41.1214953271028,,100,40,100.0,70,60.0,81.0,Green
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,588,7056,Pro,12,annual,True,,8,0,1,60.0,3.0,5.0,76.0,0.0,,0.0,,0.0,2024-12-29,pricing,1.0,52,-21.052631578947366,,25,15,100.0,50,50.0,49.8,Red
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,247,2964,Basic,13,annual,True,,10,1,0,61.0,9.0,6.0,21.0,1.0,61.0,0.0,5.0,0.0,2024-11-19,pricing,3.0,260,190.47619047619045,0.07692307692307693,100,15,100.0,75,40.0,76.2,Green
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,245,2940,Pro,5,annual,True,2024-12-31,17,5,2,113.0,2.0,10.0,97.0,2.0,48.0,0.0,3.0,1.0,2024-12-29,features,1.0,33,16.49484536082474,0.4,80,40,80.0,35,60.0,63.0,Yellow
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,10746,128952,Enterprise,54,annual,False,2024-12-03,10,1,0,98.0,4.0,9.0,61.0,0.0,,0.0,,0.0,2024-11-23,support,1.0,445,60.65573770491803,,100,15,100.0,70,70.0,78.2,Green
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,1592,19104,Enterprise,8,annual,True,2024-12-29,6,0,0,31.0,6.0,4.0,36.0,1.0,30.0,0.0,,1.0,2024-12-31,competitor,3.0,9,-13.88888888888889,0.125,50,15,85.0,65,40.0,55.5,Yellow
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,1176,14112,Pro,24,monthly,True,,12,0,1,82.0,0.0,8.0,69.0,0.0,,0.0,,0.0,2024-05-19,unknown,1.0,239,18.84057971014493,,80,15,100.0,60,50.0,68.2,Yellow
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,5373,64476,Enterprise,27,annual,True,,5,3,0,21.0,1.0,2.0,10.0,0.0,,0.0,,0.0,,,0.0,606,110.00000000000001,,100,15,100.0,85,90.0,83.2,Green
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,342,4104,Basic,18,annual,True,,13,0,0,88.0,6.0,8.0,70.0,1.0,29.0,0.0,3.0,1.0,2024-04-05,budget,1.0,377,25.71428571428571,0.05555555555555555,100,15,85.0,85,40.0,74.5,Yellow
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,7960,95520,Enterprise,40,monthly,True,,6,1,1,16.0,0.0,1.0,20.0,0.0,,0.0,,0.0,,,0.0,650,-20.0,,50,15,100.0,70,80.0,64.2,Yellow
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,0,0,Pro,25,annual,True,,10,1,1,78.0,5.0,6.0,63.0,0.0,,0.0,,0.0,2024-06-17,support,1.0,240,23.809523809523807,,100,15,100.0,60,50.0,74.2,Yellow
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,874,10488,Basic,46,monthly,True,,11,2,1,136.0,11.0,11.0,67.0,0.0,,0.0,,0.0,2024-11-25,competitor,1.0,155,102.98507462686568,,100,40,100.0,50,70.0,78.0,Green
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,323,3876,Basic,17,monthly,False,,10,0,0,79.0,11.0,9.0,75.0,0.0,,0.0,,0.0,,,0.0,130,5.333333333333334,,80,15,100.0,50,50.0,66.2,Yellow
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,0,0,Basic,19,monthly,False,,5,0,0,47.0,0.0,4.0,70.0,2.0,30.0,1.0,4.0,1.0,2024-12-13,unknown,1.0,77,-32.857142857142854,0.10526315789473684,25,15,75.0,50,40.0,42.5,Red
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,16915,202980,Enterprise,85,monthly,True,,16,1,1,100.0,4.0,8.0,16.0,0.0,,0.0,,0.0,,,0.0,247,525.0,,100,15,100.0,60,80.0,77.2,Green
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,152,1824,Basic,8,monthly,True,,8,0,0,69.0,0.0,5.0,23.0,1.0,67.0,0.0,5.0,0.0,,,0.0,167,200.0,0.125,100,15,100.0,65,50.0,75.2,Green
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,133,1596,Basic,7,annual,True,,6,0,0,57.0,10.0,6.0,9.0,0.0,,0.0,,0.0,2024-11-09,competitor,1.0,64,533.3333333333333,,100,15,100.0,65,40.0,74.2,Yellow
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,245,2940,Pro,5,monthly,True,2024-12-29,7,0,0,17.0,0.0,2.0,20.0,0.0,,0.0,,0.0,2024-04-25,features,1.0,438,-15.0,,50,15,100.0,85,40.0,63.2,Yellow
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,686,8232,Pro,14,monthly,True,,16,0,1,115.0,7.0,10.0,69.0,0.0,,0.0,,0.0,2024-10-18,support,2.0,143,66.66666666666666,,100,40,100.0,50,40.0,75.0,Green
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,2786,33432,Enterprise,14,monthly,True,,7,0,0,29.0,0.0,3.0,61.0,1.0,21.0,0.0,3.0,0.0,2024-09-23,competitor,2.0,303,-52.459016393442624,0.07142857142857142,0,15,95.0,75,50.0,46.0,Red
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,2205,26460,Pro,45,annual,True,,6,1,0,25.0,0.0,3.0,67.0,0.0,,0.0,,0.0,,,0.0,223,-62.68656716417911,,0,15,100.0,75,80.0,50.2,Yellow
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,551,6612,Basic,29,monthly,True,,3,0,0,37.0,6.0,4.0,0.0,0.0,,0.0,,0.0,,,0.0,721,,,30,15,100.0,85,60.0,59.2,Yellow
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,2587,31044,Enterprise,13,monthly,False,,9,1,0,44.0,2.0,4.0,26.0,1.0,7.0,0.0,4.0,1.0,2024-07-19,support,1.0,439,69.23076923076923,0.07692307692307693,100,15,95.0,70,70.0,77.0,Green
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,380,4560,Basic,20,monthly,False,,7,0,0,35.0,2.0,5.0,32.0,0.0,,0.0,,0.0,,,0.0,225,9.375,,80,15,100.0,60,50.0,68.2,Yellow
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,6965,83580,Enterprise,35,monthly,True,2024-12-25,10,1,0,73.0,2.0,6.0,90.0,0.0,,0.0,,0.0,,,0.0,533,-18.88888888888889,,50,15,100.0,85,80.0,67.2,Yellow
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,3781,45372,Enterprise,19,monthly,True,,14,0,1,120.0,9.0,10.0,117.0,3.0,25.333333333333332,0.0,4.0,2.0,2024-02-26,features,2.0,467,2.564102564102564,0.15789473684210525,80,40,75.0,70,50.0,67.8,Yellow
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,3383,40596,Enterprise,17,annual,True,,6,0,1,50.0,3.0,4.0,18.0,0.0,,0.0,,0.0,,,0.0,149,177.77777777777777,,100,15,100.0,50,70.0,74.2,Yellow
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,1225,14700,Pro,25,annual,True,,5,0,1,29.0,2.0,3.0,9.0,0.0,,0.0,,0.0,2024-08-15,pricing,1.0,203,222.22222222222223,,100,15,100.0,60,50.0,74.2,Yellow
